ID;Date;Date (Unix);Pool;Pool Tokens;Liquidity;Sqrt Price;Token0 Price;Token1 Price;Tick;Fee Growth Global 0 X128;Fee Growth Global 1 X128;TVL USD;Volume Token 0 (WBTC);Volume Token 1 (WETH);Volume USD;Fees USD;TX Count;Open (WBTC);High (WBTC);Low (WBTC);Close (WBTC);ETH Price CoinGecko;ETH Market Cap CoinGecko;ETH Volume CoinGecko;BTC Price CoinGecko;BTC Market Cap CoinGecko;BTC Volume CoinGecko
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19468;2023-04-21;1682035200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.0667684954930307e+18;3.046557142177962e+34;0.06763017;14.786299174078612;257,208;34,509,771,137,775,653,000,000,000,000,000;5,085,780,289,549,980,000,000,000,000,000,000,000,000,000;288209522.78992516;845.34223477;12429.17317304834;23497754.995877855;70493.26498763356;380;0.0686401;0.06874751;0.06753139;0.0686401;1943.4355981925776;233965107542.7419;12422352272.165218;28255.57824866478;546141074655.3764;21695904964.799046
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19469;2023-04-22;1682121600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.098418596757157e+18;3.0476267557296433e+34;0.06758271;14.796683618936168;257,215;34,515,974,463,371,620,000,000,000,000,000;5,086,810,297,945,655,600,000,000,000,000,000,000,000,000;292393321.3669238;266.54311229;3933.8807731404495;7327341.65641996;21982.02496925988;224;0.06763604;0.06793913;0.06758271;0.06763604;1850.1497384242152;222536195564.3714;13427480065.767443;27300.157128515566;528357279464.0127;20420333533.71415
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19470;2023-04-23;1682208000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.9957186488601242e+18;3.0513097236194852e+34;0.06741966;14.832467947695733;257,239;34,519,602,147,125,040,000,000,000,000,000;5,087,828,433,875,270,700,000,000,000,000,000,000,000,000;290363189.418291;210.64876988;3121.175367651422;5797608.42341627;17392.825270248806;147;0.06757019;0.06766865;0.06740788;0.06757019;1877.5413280611456;226130094815.9329;7809497062.825459;27861.640663476548;539454716829.9368;11700230849.968126
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19471;2023-04-24;1682294400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.1263767369462743e+18;3.058522871548813e+34;0.06710203;14.90267730257034;257,286;34,525,871,110,634,277,000,000,000,000,000;5,089,690,966,642,132,000,000,000,000,000,000,000,000,000;296849286.35734755;367.73201121;5466.062439581456;10084279.008793708;30252.837026381123;201;0.06741967;0.06751844;0.06710203;0.06741967;1863.6391422142244;224130103074.64252;7375382210.29527;27606.578347653143;533753154140.2553;11435645306.771605
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19472;2023-04-25;1682380800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.3053621311830267e+18;3.0816304064242294e+34;0.06609948;15.128711246247407;257,437;34,525,941,685,711,944,000,000,000,000,000;5,092,675,399,842,730,000,000,000,000,000,000,000,000,000;305147761.4426403;442.74020733;6668.600634360201;12292978.336105024;36878.93500831507;286;0.06710203;0.06710203;0.06609948;0.06710203;1842.6307920871575;221819334333.29037;9177916724.0864;27511.635682161308;532290845181.53394;16443099944.64734
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19473;2023-04-26;1682467200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.253186131459201e+18;3.0905783752545964e+34;0.06571728;15.21669569212891;257,495;34,544,917,779,149,770,000,000,000,000,000;5,096,735,236,306,139,300,000,000,000,000,000,000,000,000;305334165.6130665;1008.59842051;15362.835705659212;28901780.30165632;86705.34090496895;381;0.0660952;0.0660952;0.06542049;0.0660952;1870.5652231230274;225096171581.73505;9669740943.905441;28351.218248373007;548359667398.65234;17061823985.865345
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19474;2023-04-27;1682553600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.68756160973728e+18;3.115421340053773e+34;0.06467338;15.462311326493973;257,655;34,549,354,521,610,394,000,000,000,000,000;5,100,621,666,448,042,300,000,000,000,000,000,000,000,000;309923817.5419476;677.85738364;10401.91450983985;19793844.62503233;59381.53387509701;331;0.06577932;0.06588977;0.06465514;0.06577932;1867.5893250124868;224807445929.1713;16137081936.11856;28352.19132059668;548638734338.36755;30540034741.28477
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19475;2023-04-28;1682640000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.6916658554057656e+18;3.1162007777493534e+34;0.06464103;15.47004923068604;257,660;34,557,397,828,648,126,000,000,000,000,000;5,101,962,042,830,669,000,000,000,000,000,000,000,000,000;307291564.3385201;316.13083708;4873.683664156288;9274896.695996985;27824.690087990955;233;0.06467338;0.06507283;0.06464103;0.06467338;1910.456779102895;229940294581.2185;17307261170.94721;29483.52170499186;570258039118.5771;26238597379.49954
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19476;2023-04-29;1682726400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.0393206022451156e+18;3.1069913584057697e+34;0.0650248;15.378745969318691;257,601;34,565,180,497,078,393,000,000,000,000,000;5,101,977,880,492,090,000,000,000,000,000,000,000,000,000;307562901.5921871;148.6652828;2286.1779091097596;4370149.475358307;13110.44842607492;130;0.06464102;0.0650248;0.06463683;0.06464102;1894.4280839501073;228152292773.13092;8853391784.29081;29339.99499754935;568153896404.9741;18730801539.181553
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19477;2023-04-30;1682812800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.6780205805553759e+18;3.1242740587201153e+34;0.06430739;15.550310964316658;257,712;34,565,245,010,628,620,000,000,000,000,000;5,104,199,784,242,684,000,000,000,000,000,000,000,000,000;304531282.5333541;256.77398979;3981.638997379231;7543812.594018058;22631.437782054178;164;0.06502488;0.06502581;0.06430739;0.06502488;1905.2738522732104;229429843509.54;5262009753.405011;29217.944046809913;565714356650.6621;9711415138.827158
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19362;2023-05-01;1672876800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.078893044499455e+18;2.903773461233071e+34;0.07444468;13.432792185965852;256,248;32,680,737,285,302,523,000,000,000,000,000;4,800,915,695,348,805,000,000,000,000,000,000,000,000,000;176178372.80605015;61.34288978;825.3093450601416;1029755.1178041636;3089.265353412491;148;0.07457214;0.0745775;0.07443409;0.07457214;1885.3919353369215;227186562478.89902;7328083478.977482;29362.056213625394;568513467268.4124;14707008604.647
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19393;2023-05-02;1675555200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.1545734115290844e+18;2.972691084145182e+34;0.0710329;14.077981613614696;256,717;33,211,900,599,232,550,000,000,000,000,000;4,883,166,070,798,493,000,000,000,000,000,000,000,000,000;243106205.12487411;460.84260024;6480.4351322095545;10643925.9311784;31931.7777935352;299;0.07167628;0.07167631;0.0709216;0.07167628;1832.725799406749;220608989107.97202;9673378163.522745;28125.501155636823;544421676291.20087;19980169281.008976
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19421;2023-05-03;1677974400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.475794173521845e+18;2.996793401717716e+34;0.06989491;14.307193146082737;256,878;33,510,622,252,238,457,000,000,000,000,000;4,929,189,989,275,048,000,000,000,000,000,000,000,000,000;239882367.28942236;216.74876208;3096.620843229349;4868862.035678472;14606.58610703542;290;0.07009429;0.07021881;0.06989491;0.07009429;1870.828572787594;225192198744.26425;8338110887.912115;28654.390133326717;554886795897.9369;17699097406.188805
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19452;2023-05-04;1680652800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.107966669540943e+18;3.048194877988703e+34;0.06755752;14.802200770168321;257,219;34,240,206,063,178,263,000,000,000,000,000;5,045,549,400,588,512,400,000,000,000,000,000,000,000,000;333680029.5125305;559.07890055;8336.508191986479;15899816.18269708;47699.44854809125;321;0.06620798;0.06755752;0.06620798;0.06620798;1903.7282107352776;229058202737.14035;8855867548.894463;28988.320996249273;561312171794.5802;19944381490.560024
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19482;2023-05-05;1683244800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.1117673676204874e+18;3.0597018748435266e+34;0.06705033;14.914168923126892;257,294;34,649,472,007,247,974,000,000,000,000,000;5,108,763,161,449,316,000,000,000,000,000,000,000,000,000;319600054.7954731;1030.36950081;15574.090198020585;30311990.457690485;90935.97137307144;465;0.0651934;0.06707195;0.06497177;0.0651934;1877.4011950525364;226033834100.12152;7156399180.62065;28846.461458608057;558634329303.2208;12676760580.080193
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19513;2023-05-06;1685923200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.8511186754733453e+18;2.9881949514838494e+34;0.07029773;14.225210048349652;256,821;34,874,480,614,983,797,000,000,000,000,000;5,132,809,695,262,920,000,000,000,000,000,000,000,000,000;275415612.405054;225.36424556;3211.4873015299086;5830517.60200224;17491.55280600672;115;0.06970758;0.07029898;0.0697057;0.06970758;1993.6129657474344;239911504424.29404;10662067255.96863;29520.322268970496;571520224182.8824;4971523630.54862
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19543;2023-05-07;1688515200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.6313322607556657e+18;3.162052074462825e+34;0.06277997;15.92864628152904;257,952;35,118,893,573,169,294,000,000,000,000,000;5,193,874,672,606,754,000,000,000,000,000,000,000,000,000;295874077.3636296;191.52487043;3051.327385291896;5851898.524797156;17555.69557439147;90;0.06298147;0.06298147;0.06271644;0.06298147;1900.410599025731;228369002903.6794;11135926723.297115;28887.741045523366;559078681902.6073;6463808309.438925
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19574;2023-05-08;1691193600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.6651917941964206e+18;3.154660981040778e+34;0.06307449;15.854268936248344;257,905;35,274,956,756,793,170,000,000,000,000,000;5,217,756,487,192,920,500,000,000,000,000,000,000,000,000;273800091.51347286;21.7380434;344.2949908715093;628996.9416977097;1886.9908250931292;45;0.06304286;0.06307449;0.06302659;0.06304286;1895.2301480548908;228246618295.44156;6233921635.46938;28611.439197614574;554373015261.6681;10199066943.170338
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19605;2023-05-09;1693872000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.0956541620554237e+18;3.146933626446982e+34;0.06338463;15.77669387359818;257,856;35,443,333,693,727,863,000,000,000,000,000;5,243,551,202,262,390,400,000,000,000,000,000,000,000,000;233109496.8293777;116.93272761;1843.5016050255745;3017192.5460504824;9051.577638151448;87;0.06309248;0.06338463;0.06309126;0.06309248;1849.2886295625283;222406833247.6045;11496171817.833504;27696.76078562556;536032086472.038;21535578788.860283
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19635;2023-05-10;1696464000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;4.4817174253487585e+18;3.267191015800604e+34;0.05880443;17.00551876282536;258,606;35,572,276,789,731,604,000,000,000,000,000;5,280,244,406,492,359,700,000,000,000,000,000,000,000,000;240247858.50727072;253.89004343;4311.93473363468;7055732.616537309;21167.197849611926;144;0.05946796;0.05946796;0.05855237;0.05946796;1846.0642640231483;222246427487.22958;6373057170.18455;27607.39168091902;535037100026.6903;8876813250.933558
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19666;2023-05-11;1699142400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;5.2010702660953926e+17;3.410456069912572e+34;0.05396774;18.529587531190465;259,465;36,171,226,217,911,174,000,000,000,000,000;5,409,977,162,645,114,500,000,000,000,000,000,000,000,000;251500286.9241668;228.93568475;4259.015406432966;8044966.832660973;24134.90049798292;144;0.05295496;0.0541132;0.05295496;0.05295496;1842.865558834664;221632027136.72604;10471130832.935846;27639.73356593586;534937464538.75824;17159331951.189877
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19696;2023-05-12;1701734400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;5.583335488391868e+17;3.4723276857334367e+34;0.05206162;19.20800405247564;259,824;36,834,552,746,576,397,000,000,000,000,000;5,539,123,864,163,393,000,000,000,000,000,000,000,000,000;309332225.4352958;562.44700773;10712.114609048109;24162508.60911463;72487.52582734387;279;0.05340281;0.05364973;0.05167656;0.05340281;1798.0719455262627;216323022928.9258;9217787395.589426;27024.76572929978;523414877659.3074;7754296234.077171
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19490;2023-05-13;1683936000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.6960651658649426e+18;3.0615931577061173e+34;0.06696751;14.932612308115633;257,306;34,745,477,088,891,020,000,000,000,000,000;5,123,341,089,481,297,500,000,000,000,000,000,000,000,000;293994409.5538306;239.97925986;3579.9303901523785;6429103.578612605;19287.31073583781;451;0.06751077;0.06751077;0.06696696;0.06751077;1808.6949999015692;217659652941.87607;10530874714.299137;26787.69039591833;518816444750.7709;9157286238.193073
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19491;2023-05-14;1684022400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.7049524971990897e+18;3.0626619185401443e+34;0.06692078;14.94303967450064;257,313;34,751,080,612,902,760,000,000,000,000,000;5,124,314,108,300,904,000,000,000,000,000,000,000,000,000;292657947.11838055;320.15525821;4772.671166082237;8607489.243757272;25822.467731271816;304;0.06696753;0.0672509;0.06692078;0.06696753;1797.1994701376498;216032102439.73022;5150212384.025403;26798.126271474703;520426027097.3362;8365379054.202115
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19492;2023-05-15;1684108800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.721426474764125e+18;3.0683452582473214e+34;0.06667311;14.998550319383751;257,350;34,752,770,452,104,050,000,000,000,000,000;5,125,301,116,131,454,000,000,000,000,000,000,000,000,000;297656283.0749687;219.53845218;3289.6433582319637;6002724.521353434;18008.1735640603;240;0.06692078;0.06700017;0.06666728;0.06692078;1799.0086586150053;216439514891.84528;4914907456.467633;26911.805273213893;521319019334.69617;6019488454.419681
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19493;2023-05-16;1684195200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.7221719256598395e+18;3.0541202856505757e+34;0.06729563;14.859804910661934;257,257;34,765,085,007,958,135,000,000,000,000,000;5,125,301,134,392,814,000,000,000,000,000,000,000,000,000;297214544.9576528;328.40576418;4888.065811414629;8907596.308831165;26722.788926493493;383;0.06667312;0.06729564;0.06667312;0.06667312;1820.0447595407188;218513683684.05072;7655256291.360313;27227.793422558792;527655229433.8867;14570026781.747086
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19494;2023-05-17;1684281600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.8226265253030426e+18;3.06655715393824e+34;0.06675088;14.981074347348471;257,339;34,766,835,375,393,600,000,000,000,000,000;5,127,166,193,036,635,000,000,000,000,000,000,000,000,000;298094222.36564535;386.89603788;5779.782078309292;10510158.933392305;31530.47680017692;204;0.06729563;0.06736517;0.06675088;0.06729563;1823.6630183475188;219562064257.98773;6283428506.7716875;27022.713173921147;523965691858.8659;12927093920.902998
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19495;2023-05-18;1684368000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.8258363389315446e+18;3.0583981886692956e+34;0.0671075;14.901462290668796;257,285;34,775,166,996,428,000,000,000,000,000,000;5,127,370,051,522,051,500,000,000,000,000,000,000,000,000;294879762.4186298;269.6811913;4024.135602801121;7279199.190525463;21837.597571576385;197;0.06673298;0.0671075;0.06668308;0.06673298;1821.050634709663;219124262711.37402;6647945218.37179;27389.971511442203;530762551513.4872;12580626234.913448
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19496;2023-05-19;1684454400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.7247211934736425e+18;3.0539978547781446e+34;0.06730103;14.85861356111182;257,257;34,779,061,518,982,840,000,000,000,000,000;5,127,370,426,767,054,000,000,000,000,000,000,000,000,000;295107220.8661378;102.87254885;1526.1737893795648;2770389.6740650167;8311.16902219505;297;0.0671075;0.06730103;0.0671075;0.0671075;1802.3909554834493;217078808863.77982;6170212643.307527;26842.95249471792;520544913836.41003;12599487111.93878
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19497;2023-05-20;1684540800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.711239181691592e+18;3.0539608928431306e+34;0.06730265;14.858253901536727;257,256;34,779,864,977,919,390,000,000,000,000,000;5,127,385,604,448,647,000,000,000,000,000,000,000,000,000;295080753.60837686;41.77350805;620.4658497951151;1127957.9332521283;3383.873799756385;115;0.06730104;0.06734167;0.06730104;0.06730104;1812.1317035605853;218083824882.0496;5092669091.509588;26884.371059589947;521153640362.9618;11559136131.368769
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19498;2023-05-21;1684627200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.7113822531339807e+18;3.055372881087832e+34;0.06724046;14.871996402192911;257,266;34,782,617,650,541,860,000,000,000,000,000;5,128,077,239,521,210,000,000,000,000,000,000,000,000,000;292917145.839052;180.47047581;2687.4908161368303;4881977.665312432;14645.932995937295;114;0.06730264;0.06730264;0.0671011;0.06730264;1818.9695295035847;218770214155.48007;3117917206.1060295;27093.79110149735;525040003344.1629;3882362454.219783
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19499;2023-05-22;1684713600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.29628367908284e+18;3.0494547596731762e+34;0.06750171;14.814439407394028;257,227;34,787,774,787,555,135,000,000,000,000,000;5,128,077,860,784,835,600,000,000,000,000,000,000,000,000;292218685.94811696;134.4596306;1989.894706674008;3608290.84053972;10824.87252161916;104;0.06724047;0.06750171;0.06724047;0.06724047;1804.9290671072804;217302257173.6874;3835867355.2177114;26773.83024366478;519171380714.0945;8125825605.684245
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19500;2023-05-23;1684800000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.2640635635664745e+18;3.0420738330141753e+34;0.06782966;14.742812201592397;257,178;34,797,079,113,667,950,000,000,000,000,000;5,128,503,342,440,541,600,000,000,000,000,000,000,000,000;295703608.5105099;271.40871819;3999.227870476157;7399853.410750276;22199.560232250828;177;0.0675026;0.0679327;0.0675026;0.0675026;1818.4014644980855;218746186925.56677;5183573151.892912;26869.686021790778;520821915713.9187;8025716966.179398
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19501;2023-05-24;1684886400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.2969531434363233e+18;3.037705545254866e+34;0.06802488;14.700502506836816;257,150;34,800,976,463,682,840,000,000,000,000,000;5,128,507,076,420,533,500,000,000,000,000,000,000,000,000;286961022.66542786;86.73916926;1273.158807905934;2312196.0543750254;6936.588163125077;102;0.06783926;0.06802489;0.06783926;0.06783926;1854.1931182731782;222906967413.9726;7537701078.994168;27222.937746603853;527528695688.7587;11685763863.312372
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19502;2023-05-25;1684972800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.3012278987651126e+18;3.0355446014844104e+34;0.06812177;14.679594844950392;257,135;34,803,932,990,200,097,000,000,000,000,000;5,128,662,044,505,434,000,000,000,000,000,000,000,000,000;288533171.5654378;90.29663488;1324.554374854319;2379895.4953239686;7139.686485971904;122;0.06803922;0.06814464;0.0680162;0.06803922;1800.736010305837;216837950430.06705;8000139188.961748;26338.948946998687;510987979871.2201;17477200137.10873
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19503;2023-05-26;1685059200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.3277510848588073e+18;3.0331003482913216e+34;0.0682316;14.655964027064185;257,119;34,810,456,613,635,660,000,000,000,000,000;5,129,310,805,927,591,000,000,000,000,000,000,000,000,000;291889199.5572429;252.62407169;3698.266878220864;6742823.111414653;20228.46933424396;291;0.06812177;0.06840221;0.06812177;0.06812177;1805.8057604056937;217194191610.31747;7459269403.375004;26475.607902534273;513295724355.69904;11953749225.494001
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19504;2023-05-27;1685145600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.3279868932283387e+18;3.033199636488659e+34;0.06822714;14.656923565423428;257,120;34,810,879,219,681,210,000,000,000,000,000;5,129,376,723,992,194,000,000,000,000,000,000,000,000,000;291092647.8602852;18.48709113;271.00604833049147;494730.96762047714;1484.1929028614313;110;0.06823227;0.06824919;0.06822625;0.06823227;1828.9565366197276;219969209232.79053;6245753617.103617;26717.987553571777;517973731437.9403;10994037071.45216
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19505;2023-05-28;1685232000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.2984842464534753e+18;3.0423664254728034e+34;0.06781661;14.74564832152426;257,180;34,823,181,199,734,956,000,000,000,000,000;5,132,430,495,883,822,700,000,000,000,000,000,000,000,000;305392341.32407206;747.36342118;11058.174413827615;20670050.51753216;62010.15155259648;404;0.06822712;0.06822712;0.06718468;0.06822712;1830.3066513168976;220035586188.35385;4068177989.6274643;26848.23993959246;520461980942.25433;6029471707.897409
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19506;2023-05-29;1685318400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.3224433789380116e+18;3.0351796242344627e+34;0.06813815;14.67606506906576;257,133;34,829,813,489,740,327,000,000,000,000,000;5,132,430,869,827,368,000,000,000,000,000,000,000,000,000;301342441.28153306;143.17980896;2099.9636285035226;3998923.833627498;11996.771500882493;134;0.06782604;0.06813815;0.06782604;0.06782604;1913.8162493165785;230041639357.48282;7227287064.56947;28110.313467609285;544879177078.8053;13144599279.47902
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19507;2023-05-30;1685404800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.1907443812054776e+18;3.028886130131915e+34;0.0684216;14.61526605118874;257,092;34,835,366,595,968,660,000,000,000,000,000;5,132,430,899,635,437,400,000,000,000,000,000,000,000,000;301987441.82150215;124.65796387;1820.2602926874688;3469868.5549749704;10409.60566492491;94;0.06813814;0.0684216;0.06813814;0.06813814;1893.7142740897043;227805314887.09955;6762040908.702834;27759.746663920676;538430950369.49817;13483205892.539595
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19508;2023-05-31;1685491200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.2336497672699436e+18;3.023266094585568e+34;0.06867622;14.56107972114558;257,054;34,840,361,336,076,260,000,000,000,000,000;5,132,433,126,658,809,000,000,000,000,000,000,000,000,000;295386702.55910176;108.34267889;1575.7805405769357;2948604.9599888218;8845.814879966465;126;0.06842162;0.06867622;0.06842162;0.06842162;1901.078310164527;228588229006.90048;6019457141.148654;27713.908547529507;537414074116.4985;12766436369.815956
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19363;2023-06-01;1672963200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;4.2793365060946693e+18;2.8954669953798764e+34;0.07487243;13.356051048323046;256,191;32,693,987,054,975,308,000,000,000,000,000;4,801,613,689,211,390,300,000,000,000,000,000,000,000,000;179715578.2401146;377.4471289;5035.816404127203;6366086.715073521;19098.260145220567;240;0.07444468;0.07513712;0.07444466;0.07444468;1874.694885027078;225483513769.4682;5930556981.74496;27245.474465179723;528464394082.93866;10001106221.647074
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19394;2023-06-02;1675641600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.1544624620359875e+18;2.969628004643425e+34;0.07117952;14.048984479967558;256,696;33,221,240,931,959,756,000,000,000,000,000;4,884,080,552,378,278,700,000,000,000,000,000,000,000,000;239731593.546134;342.47738395;4800.266357152613;7803216.246212299;23409.648738636897;197;0.0710329;0.07151923;0.0710329;0.0710329;1861.7253869476187;223850958023.0443;6237923582.653606;26824.10149951678;520271910707.11273;12156086970.872988
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19422;2023-06-03;1678060800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.4740428936542833e+18;2.9968756921768287e+34;0.06989107;14.307978893713251;256,879;33,510,648,137,223,813,000,000,000,000,000;4,929,204,411,133,595,300,000,000,000,000,000,000,000,000;240562490.242268;3.05565658;43.79707036861294;68468.69510448888;205.40608531346663;149;0.06989491;0.06989491;0.06989001;0.06989491;1907.2123218510073;229335461597.8791;6910486182.970303;27247.74008145703;528508990069.2122;15428145241.775957
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19453;2023-06-04;1680739200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.4443345578687e+18;3.0682777968025414e+34;0.06667604;14.997890802500297;257,350;34,240,479,882,499,023,000,000,000,000,000;5,048,185,605,549,878,500,000,000,000,000,000,000,000,000;328559269.2598018;418.55869527;6255.711401592346;11714905.161510887;35144.71548453266;253;0.06755759;0.0675576;0.06667604;0.06755759;1892.0781764647577;227515751048.97668;3798117031.9435754;27066.371328526235;525209390395.50604;6673279605.629511
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19483;2023-06-05;1683331200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.1982868935111767e+18;3.0904888885295804e+34;0.06572109;15.215814515608505;257,494;34,657,592,703,690,677,000,000,000,000,000;5,113,925,128,686,364,000,000,000,000,000,000,000,000,000;306271318.95810455;900.47807639;13612.237898577509;26238732.198225938;78716.19659467781;238;0.06708456;0.06717846;0.06556688;0.06708456;1893.178280382087;227418753400.94525;4274226592.3982744;27315.447587487684;529630092281.38684;6098045626.047618
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19514;2023-06-06;1686009600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.8469248670255834e+18;3.00916061078407e+34;0.06932157;14.425523056998134;256,961;34,877,830,714,078,890,000,000,000,000,000;5,135,995,218,864,907,500,000,000,000,000,000,000,000,000;289490862.59960437;462.09005523;6620.00158290764;12380884.525892545;37142.65357767764;635;0.07029771;0.07046874;0.06932157;0.07029771;1813.6816549003997;218224817446.19363;10887461193.43077;25792.6160902334;500593893699.2183;21208433571.87331
