ID;Date;Date (Unix);Pool;Pool Tokens;Liquidity;Sqrt Price;Token0 Price;Token1 Price;Tick;Fee Growth Global 0 X128;Fee Growth Global 1 X128;TVL USD;Volume Token 0;Volume Token 1;Volume USD;Fees USD;TX Count;Open;High;Low;Close
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19002;1/10/2022, 8:00:00 AM;1641772800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;918,857,061,179,594,500;29,188,808,511,683,335,000,000,000,000,000,000;0.07367606;13.572928689823656045;256,352;16,824,303,843,755,727,000,000,000,000,000;2,434,883,000,108,961,000,000,000,000,000,000,000,000,000;304794524.338372740145130864;758.54730274;10261.016228355538578326;31316435.858441244306963118;93949.307575323732920889;116;0.07522349;0.0752617;0.07321369;0.07522349
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19001;1/9/2022, 8:00:00 AM;1641686400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,029,749,275,674,001,200;28,887,025,398,895,964,000,000,000,000,000,000;0.07522349;13.2937185276487526;256,144;16,799,626,213,532,480,000,000,000,000,000;2,427,656,260,159,051,400,000,000,000,000,000,000,000,000;317321097.481479964434182957;301.20890381;4027.379309347016366483;12612486.814854685873898977;37837.460444564057621696;95;0.07413669;0.07522349;0.07409127;0.07413669
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19000;1/8/2022, 8:00:00 AM;1641600000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,057,233,858,881,748,500;29,094,570,639,515,600,000,000,000,000,000,000;0.07415411;13.485428090574313953;256,287;16,775,354,419,302,605,000,000,000,000,000;2,427,074,084,820,935,500,000,000,000,000,000,000,000,000;314469943.66005764360082004;1000.64189909;13343.805945036483601392;41346579.827563709619130702;124039.739482691128857392;198;0.07668789;0.07680025;0.07368875;0.07668789
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18999;1/7/2022, 8:00:00 AM;1641513600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,202,400,286,527,552,500;28,612,647,338,286,496,000,000,000,000,000,000;0.07667311;13.042382013499752618;255,953;16,752,381,845,025,082,000,000,000,000,000;2,417,799,506,187,624,000,000,000,000,000,000,000,000,000;319940223.828409319656261843;2014.57283193;26217.074789025311659656;84086242.910109199247092802;252258.728730327597741278;299;0.07928032;0.07928032;0.07585657;0.07928032
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18998;1/6/2022, 8:00:00 AM;1641427200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,265,736,979,700,335,900;28,132,840,915,229,393,000,000,000,000,000,000;0.07931073;12.608633272579098638;255,615;16,691,573,361,590,276,000,000,000,000,000;2,403,629,038,380,842,000,000,000,000,000,000,000,000,000;330960156.321873213305023506;1569.38787712;19796.852165615531701829;67475459.15711684736396399;202426.377471350542091891;213;0.08133715;0.08133889;0.07792934;0.08133715
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18997;1/5/2022, 8:00:00 AM;1641340800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,154,118,143,225,770,200;27,776,264,561,206,455,000,000,000,000,000,000;0.0813601;12.291036620049405241;255,359;16,631,551,214,874,212,000,000,000,000,000;2,391,423,097,274,248,800,000,000,000,000,000,000,000,000;295026739.250044365232760082;911.53973585;11185.8218951910983081;40471014.178802566603697536;121413.042536407699811092;134;0.08276785;0.08276785;0.08063159;0.08276785
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18996;1/4/2022, 8:00:00 AM;1641254400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;883,582,054,320,786,600;27,536,089,474,973,046,000,000,000,000,000,000;0.08278556;12.079399945029129373;255,186;16,599,230,568,732,320,000,000,000,000,000;2,384,308,719,333,098,800,000,000,000,000,000,000,000,000;298464590.358134629361518047;405.36238159;4937.637176965225943608;18892694.678020316792903205;56678.084034060950378709;133;0.08104575;0.08284734;0.08097033;0.08104575
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18995;1/3/2022, 8:00:00 AM;1641168000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,064,947,805,303,197,300;27,830,080,043,336,634,000,000,000,000,000,000;0.08104575;12.338709612626861274;255,398;16,562,233,997,474,000,000,000,000,000,000;2,383,647,727,253,139,600,000,000,000,000,000,000,000,000;302766504.413567565326993543;197.95900649;2443.980649687958812553;9222045.130894645136089048;27666.135392683935408267;87;0.08089133;0.08116585;0.08072773;0.08089133
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18994;1/2/2022, 8:00:00 AM;1641081600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;929,311,576,436,120,200;27,856,630,797,488,946,000,000,000,000,000,000;0.08089133;12.362263861568705183;255,417;16,551,673,167,773,224,000,000,000,000,000;2,382,668,143,229,388,600,000,000,000,000,000,000,000,000;308576145.120945755929179255;366.174845;4566.298912710741561656;17329074.279696287299631772;51987.222839088861898895;115;0.07919957;0.08089133;0.0791451;0.07919957
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18993;1/1/2022, 8:00:00 AM;1640995200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;984,796,536,690,817,500;28,152,564,407,085,587,000,000,000,000,000,000;0.07919964;12.626318898530306708;255,629;16,517,420,102,085,416,000,000,000,000,000;2,382,213,232,873,317,000,000,000,000,000,000,000,000,000;309461464.121089925641161358;325.07330071;4100.864992270123231555;15301536.228917112195589147;45904.608686751336586767;117;0.07948436;0.07983921;0.07879641;0.07948436
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18992;12/31/2021, 8:00:00 AM;1640908800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;941,652,397,997,491,800;28,102,345,468,595,260,000,000,000,000,000,000;0.07948295;12.581313066572861549;255,593;16,502,513,352,311,703,000,000,000,000,000;2,379,684,939,893,874,300,000,000,000,000,000,000,000,000;303393184.946700294335442907;337.10036687;4262.778143544558812162;15933235.866673159126062008;47799.707600019477378186;132;0.07880801;0.07948295;0.07867175;0.07880801
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18991;12/30/2021, 8:00:00 AM;1640822400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,029,477,057,602,383,100;28,222,429,018,993,790,000,000,000,000,000,000;0.07880801;12.689064687957881305;255,678;16,478,548,635,876,808,000,000,000,000,000;2,378,217,094,265,403,000,000,000,000,000,000,000,000,000;307033215.578461405123722137;278.43592328;3539.009588331680612012;13105563.178542688507672819;39316.689535628065523018;94;0.07823487;0.07893188;0.07813168;0.07823487
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18990;12/29/2021, 8:00:00 AM;1640736000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;855,367,440,893,223,700;28,319,796,518,038,820,000,000,000,000,000,000;0.07826704;12.776770373209801587;255,747;16,458,740,846,592,966,000,000,000,000,000;2,376,942,421,823,774,300,000,000,000,000,000,000,000,000;300794576.084917521181421025;305.19641642;3867.665523805519391419;14404855.108479695468257051;43214.565325439086404771;100;0.07983992;0.07983992;0.07826704;0.07983992
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18989;12/28/2021, 8:00:00 AM;1640649600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;840,161,790,851,082,000;28,039,451,417,289,023,000,000,000,000,000,000;0.07983992;12.525061229298037986;255,548;16,456,527,054,272,493,000,000,000,000,000;2,373,040,801,724,727,500,000,000,000,000,000,000,000,000;308007100.777135514219988183;469.77393264;5898.417619092836888812;23023306.975553176147111285;69069.920926659528441333;122;0.07956168;0.0798611;0.07938174;0.07956168
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18988;12/27/2021, 8:00:00 AM;1640563200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;941,374,900,275,092,500;28,094,038,961,204,500,000,000,000,000,000,000;0.07952996;12.573876582311847722;255,587;16,428,759,205,310,807,000,000,000,000,000;2,370,259,015,899,416,400,000,000,000,000,000,000,000,000;332323277.563883250560067019;252.22646139;3171.359939458348188064;12962907.711116788549764206;38888.723133350365649292;131;0.08013681;0.08013751;0.07928361;0.08013681
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18987;12/26/2021, 8:00:00 AM;1640476800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,062,614,335,874,196,600;27,987,458,364,976,270,000,000,000,000,000,000;0.08013684;12.478654301801397897;255,511;16,420,961,154,018,953,000,000,000,000,000;2,367,900,317,776,095,000,000,000,000,000,000,000,000,000;334512681.595842407677643948;266.00212102;3299.896930890007141631;13428437.251582417090576239;40285.311754747251271728;109;0.08089172;0.08111405;0.08013657;0.08089172
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18986;12/25/2021, 8:00:00 AM;1640390400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;882,947,044,516,212,400;27,856,563,167,876,230,000,000,000,000,000,000;0.08089172;12.362203836068243826;255,417;16,414,197,539,222,736,000,000,000,000,000;2,365,373,403,614,283,200,000,000,000,000,000,000,000,000;332546736.617957605281877076;475.238909;5912.196764253186070239;24131035.758494771273923896;72393.107275484313821771;109;0.07977431;0.08089172;0.07965196;0.07977431
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18985;12/24/2021, 8:00:00 AM;1640304000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;862,835,813,178,690,800;28,050,750,487,820,556,000,000,000,000,000,000;0.07977562;12.535157722459536155;255,556;16,382,658,640,171,586,000,000,000,000,000;2,363,966,006,385,069,300,000,000,000,000,000,000,000,000;331490351.50872757204606593;284.65467278;3556.228356836806362396;14561463.310163366833518075;43684.389930490100500554;109;0.08087946;0.08087946;0.07963252;0.08087946
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18984;12/23/2021, 8:00:00 AM;1640217600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;897,810,031,495,825,200;27,858,806,455,182,850,000,000,000,000,000,000;0.08087869;12.364194971256549347;255,419;16,377,373,353,304,770,000,000,000,000,000;2,360,812,284,918,999,000,000,000,000,000,000,000,000,000;337924047.267801080218236225;426.71825624;5251.104086942586666754;20969874.406425912860844421;62909.623219277738582533;142;0.08168854;0.08191259;0.08082974;0.08168854
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18983;12/22/2021, 8:00:00 AM;1640131200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;891,508,249,131,641,200;27,712,430,593,329,186,000,000,000,000,000,000;0.08173535;12.234608291604794567;255,313;16,362,177,757,728,424,000,000,000,000,000;2,357,069,379,216,177,800,000,000,000,000,000,000,000,000;330510455.538622706037592314;358.27844093;4370.101987184945851954;17561953.116934063112768515;52685.859350802189338305;100;0.0819806;0.08247119;0.08153354;0.0819806
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18982;12/21/2021, 8:00:00 AM;1640044800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,000,953,962,412,885,400;27,667,892,480,289,780,000,000,000,000,000,000;0.0819987;12.195314120613321097;255,281;16,348,509,760,884,426,000,000,000,000,000;2,354,811,725,834,955,800,000,000,000,000,000,000,000,000;331547516.281424160115855012;682.95862192;8230.476311274736271483;32923270.495420067643354869;98769.811486260202930064;193;0.08399976;0.08433484;0.0819987;0.08399976
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18981;12/20/2021, 8:00:00 AM;1639958400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;940,889,991,322,340,000;27,354,252,457,031,620,000,000,000,000,000,000;0.08388985;11.920391910565815939;255,053;16,334,183,333,563,380,000,000,000,000,000;2,349,311,417,780,826,400,000,000,000,000,000,000,000,000;313818150.408320485052606671;1067.11444791;12823.43497063688633135;49702260.411564545802715869;149106.781234693637408147;206;0.08400347;0.08420552;0.0823115;0.08400347
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18980;12/19/2021, 8:00:00 AM;1639872000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;930,491,426,569,306,200;27,336,839,492,862,370,000,000,000,000,000,000;0.08399676;11.90522035425453368;255,041;16,295,527,659,090,158,000,000,000,000,000;2,344,175,468,809,092,000,000,000,000,000,000,000,000,000;314536313.662633719584669968;790.67487804;9467.784079489576455869;37321319.366617175784817068;111963.958099851527354451;191;0.0847181;0.0847181;0.08292669;0.0847181
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18979;12/18/2021, 8:00:00 AM;1639785600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;789,320,817,610,010,500;27,210,491,042,841,720,000,000,000,000,000,000;0.08477863;11.795424927057656431;254,948;16,270,322,484,282,803,000,000,000,000,000;2,339,526,579,323,584,000,000,000,000,000,000,000,000,000;307456747.125756856801950509;611.77577279;7302.917112783793128077;28376290.924238336642592329;85128.872772715009927776;145;0.08378628;0.08477863;0.08308979;0.08378628
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18978;12/17/2021, 8:00:00 AM;1639699200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;817,304,981,698,984,200;27,371,154,265,698,670,000,000,000,000,000,000;0.08378628;11.935127347279222779;255,066;16,230,673,318,027,630,000,000,000,000,000;2,337,126,202,392,044,500,000,000,000,000,000,000,000,000;301359243.5644341597022391;1338.79755655;16217.256612257727750271;62736966.250865636176069213;188210.898752596908528207;272;0.08335357;0.08378628;0.08083897;0.08335357
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18977;12/16/2021, 8:00:00 AM;1639612800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;751,970,836,071,907,000;27,435,441,313,703,254,000,000,000,000,000,000;0.08339408;11.99125761869283165;255,113;16,173,399,639,366,715,000,000,000,000,000;2,330,634,381,355,656,000,000,000,000,000,000,000,000,000;308014955.115630957395524363;841.13304963;10062.361317527130115555;40827521.246547747906816517;122482.563739643243720449;176;0.08235858;0.08472059;0.08224469;0.08235858
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18976;12/15/2021, 8:00:00 AM;1639526400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;794,472,577,755,826,000;27,607,376,233,518,900,000,000,000,000,000,000;0.08235858;12.142024370935470222;255,237;16,119,544,732,852,688,000,000,000,000,000;2,326,523,187,897,855,700,000,000,000,000,000,000,000,000;312909472.598402782675355658;913.97437014;11354.631486465722202449;43993447.801696379310286137;131980.343405089137930858;233;0.07968868;0.08269057;0.07861066;0.07968868
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18975;12/14/2021, 8:00:00 AM;1639440000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;772,137,790,273,955,800;28,066,047,726,119,290,000,000,000,000,000,000;0.07968868;12.54883333376915135;255,567;16,036,798,819,024,860,000,000,000,000,000;2,322,178,919,024,072,000,000,000,000,000,000,000,000,000;298310713.421097236511283568;554.06333097;6896.469619944614092602;26105346.881603369661812828;78316.040644810108985438;146;0.08079831;0.08124561;0.07968798;0.08079831
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18974;12/13/2021, 8:00:00 AM;1639353600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;846,755,456,870,308,200;27,877,306,192,631,377,000,000,000,000,000,000;0.08077139;12.380621396920058828;255,432;16,012,708,353,640,859,000,000,000,000,000;2,316,744,664,594,405,500,000,000,000,000,000,000,000,000;291857307.873242865020331722;772.59114336;9512.771396304445851292;37064888.582293473760295888;111194.665746880421280887;189;0.08246846;0.08246846;0.08033637;0.08246846
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18973;12/12/2021, 8:00:00 AM;1639267200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;903,591,170,549,850,900;27,588,979,357,455,560,000,000,000,000,000,000;0.08246846;12.125847470261221747;255,224;15,984,209,564,784,735,000,000,000,000,000;2,309,543,112,625,106,000,000,000,000,000,000,000,000,000;324419571.890243509428735173;428.13121701;5230.242611107982253335;21380768.474347322655328335;64142.305423041967965985;176;0.08261087;0.08261087;0.08120355;0.08261087
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18972;12/11/2021, 8:00:00 AM;1639180800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;898,733,306,075,173,100;27,565,219,648,144,778,000,000,000,000,000,000;0.08261069;12.104970833385086618;255,207;15,961,774,111,761,832,000,000,000,000,000;2,306,458,386,616,611,200,000,000,000,000,000,000,000,000;316172580.399507886435195539;789.13062889;9541.730087416209960068;38028210.678857715701585356;114084.632036573147104756;182;0.08283789;0.08335726;0.08193402;0.08283789
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18971;12/10/2021, 8:00:00 AM;1639094400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;908,839,402,813,777,900;27,512,869,594,066,396,000,000,000,000,000,000;0.08292536;12.059036561934473609;255,169;15,919,783,477,613,349,000,000,000,000,000;2,300,705,939,753,796,200,000,000,000,000,000,000,000,000;300355219.377018826775301862;1170.3181633;13843.439816523198552135;56451564.354585843622827033;169354.693063757530868481;208;0.08665509;0.08665509;0.08292536;0.08665509
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18970;12/9/2021, 8:00:00 AM;1639008000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;801,412,944,949,767,800;26,914,265,028,459,830,000,000,000,000,000,000;0.08665509;11.540001939725656342;254,729;15,902,931,673,557,961,000,000,000,000,000;2,290,890,262,423,633,200,000,000,000,000,000,000,000,000;302971521.852845075128767167;480.67177801;5519.144958352176253413;23489729.286416040980156253;70469.187859248122940468;139;0.08756002;0.08806536;0.08638035;0.08756002
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18969;12/8/2021, 8:00:00 AM;1638921600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;790,150,091,771,887,500;26,782,724,032,838,622,000,000,000,000,000,000;0.08750838;11.427476196146177751;254,631;15,878,604,272,223,701,000,000,000,000,000;2,286,579,906,605,730,400,000,000,000,000,000,000,000,000;356067642.985598821448088547;681.02395961;7879.648754163064057281;34242079.520813243871759643;102726.238562439731615278;183;0.08489028;0.08756447;0.08489028;0.08489028
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18968;12/7/2021, 8:00:00 AM;1638835200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2,471,503,308,111,114,000;27,192,591,391,638,114,000,000,000,000,000,000;0.08489028;11.779911458564893258;254,935;15,824,975,271,047,741,000,000,000,000,000;2,285,564,638,725,685,000,000,000,000,000,000,000,000,000;352370661.487787675371482144;526.36262222;6177.534146374117188915;26983083.151844998366560438;80949.249455534995099681;148;0.08596414;0.08596414;0.08476957;0.08596414
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18967;12/6/2021, 8:00:00 AM;1638748800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;902,901,645,707,156,100;27,028,217,727,620,000,000,000,000,000,000,000;0.08592595;11.637927571148890831;254,813;15,813,092,767,934,656,000,000,000,000,000;2,282,049,693,944,345,400,000,000,000,000,000,000,000,000;355178973.973136520321440516;1454.72125979;17149.391225726501686533;71141167.51063110559715998;213423.502531893316791479;281;0.08468426;0.08669174;0.08318421;0.08468426
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18966;12/5/2021, 8:00:00 AM;1638662400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;862,608,295,658,710,800;27,225,647,128,149,783,000,000,000,000,000,000;0.08468426;11.808568552710722124;254,959;15,733,695,166,197,387,000,000,000,000,000;2,275,236,537,308,577,000,000,000,000,000,000,000,000,000;345959793.396987498428613064;872.52010243;10300.169446920343671707;42769571.461362894157853064;128308.714384088682473559;197;0.08334482;0.08543322;0.08334482;0.08334482
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18965;12/4/2021, 8:00:00 AM;1638576000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;788,480,024,690,349,700;27,443,789,273,651,523,000,000,000,000,000,000;0.08334336;11.998556044594588894;255,119;15,678,132,140,321,730,000,000,000,000,000;2,271,473,019,414,470,400,000,000,000,000,000,000,000,000;341384322.964677621841448801;1585.80888388;19511.662010077441061744;76880968.607386787645881583;230642.905822160362937644;276;0.07888189;0.0838996;0.0781957;0.07888189
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18964;12/3/2021, 8:00:00 AM;1638489600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;675,282,404,014,742,300;28,207,072,774,421,993,000,000,000,000,000,000;0.07889384;12.675259825982818778;255,667;15,525,599,562,540,825,000,000,000,000,000;2,262,396,855,777,776,400,000,000,000,000,000,000,000,000;298333194.267194159070800892;666.39432176;8411.419094152091683526;36603486.680260409729414749;109810.460040781229188244;207;0.07998381;0.0807277;0.07791995;0.07998381
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18963;12/2/2021, 8:00:00 AM;1638403200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;564,914,210,976,073,000;28,015,543,100,970,720,000,000,000,000,000,000;0.07997625;12.503710921518121655;255,531;15,486,128,616,904,780,000,000,000,000,000;2,255,067,791,836,513,000,000,000,000,000,000,000,000,000;316286066.58909064080281889;652.9319859;8157.539352830431789027;36889888.023194346924036787;110669.66406958304077211;211;0.08012139;0.08057242;0.07922494;0.08012139
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18962;12/1/2021, 8:00:00 AM;1638316800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;564,037,850,068,003,900;27,990,156,633,032,294,000,000,000,000,000,000;0.08012139;12.481060549410065817;255,513;15,430,057,157,283,863,000,000,000,000,000;2,247,748,923,183,413,600,000,000,000,000,000,000,000,000;318283409.377227759748745608;1533.81411688;18853.873071961602023633;88513724.359346446000872662;265541.173078039338002617;195;0.08112178;0.08391701;0.07912012;0.08112178
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18961;11/30/2021, 8:00:00 AM;1638230400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;526,917,828,051,660,700;27,817,664,586,894,017,000,000,000,000,000,000;0.08111811;12.327703065677149346;255,389;15,288,911,776,612,455,000,000,000,000,000;2,228,200,877,351,637,800,000,000,000,000,000,000,000,000;324063489.785130126334412512;690.12256206;8708.016211424183642864;39844300.513472631057869158;119532.901540417893173607;211;0.0766266;0.08111811;0.0766266;0.0766266
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18960;11/29/2021, 8:00:00 AM;1638144000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;720,974,664,987,406,800;28,627,518,853,450,482,000,000,000,000,000,000;0.07659347;13.055943176523616286;255,963;15,184,964,732,765,437,000,000,000,000,000;2,225,618,964,422,393,000,000,000,000,000,000,000,000,000;332730456.688021308698096379;509.32736264;6695.707601783889816426;29422494.360635374750054804;88267.483081906124250164;153;0.07521868;0.07670778;0.07516724;0.07521868
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18959;11/28/2021, 8:00:00 AM;1638057600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;768,417,219,488,546,800;28,932,489,409,782,770,000,000,000,000,000,000;0.07498727;13.335596247041326219;256,175;15,136,326,897,632,348,000,000,000,000,000;2,222,936,404,878,520,000,000,000,000,000,000,000,000,000;344536119.951953886929984931;694.97755919;9284.865058433277237873;38680972.784620498850431607;116042.918353861496551294;126;0.07482767;0.07541383;0.07431093;0.07482767
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18958;11/27/2021, 8:00:00 AM;1637971200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;787,303,057,343,958,000;28,963,326,876,926,610,000,000,000,000,000,000;0.07482767;13.364038678083062879;256,196;15,089,203,648,001,258,000,000,000,000,000;2,217,145,649,808,521,600,000,000,000,000,000,000,000,000;333440514.276736054987758186;187.0807454;2487.696313749098765687;10226845.492620226025623748;30680.536477860678076871;97;0.07535449;0.07567861;0.07479439;0.07535449
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18957;11/26/2021, 8:00:00 AM;1637884800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;735,567,803,295,290,900;28,861,753,231,695,145,000,000,000,000,000,000;0.07535529;13.270468358211990419;256,126;15,081,674,023,886,328,000,000,000,000,000;2,214,843,040,147,987,700,000,000,000,000,000,000,000,000;326503464.09146542755680586;820.38666134;10941.285966147043409183;45382518.775586045737975581;136147.556326758137213926;208;0.07645921;0.07687776;0.07363211;0.07645921
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18956;11/25/2021, 8:00:00 AM;1637798400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;714,389,616,340,880,400;28,652,689,065,598,300,000,000,000,000,000,000;0.07645896;13.078911658571082668;255,981;15,035,469,526,563,510,000,000,000,000,000;2,205,960,302,611,367,600,000,000,000,000,000,000,000,000;360178746.431419068431060896;597.80408106;7892.789743645701956313;34987030.636839310110920674;104961.091910517930332762;136;0.07445993;0.07647105;0.07445993;0.07445993
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18955;11/24/2021, 8:00:00 AM;1637712000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;753,478,484,767,826,400;29,036,733,509,383,734,000,000,000,000,000,000;0.07444981;13.431865985887671522;256,247;14,974,722,569,459,208,000,000,000,000,000;2,202,914,022,117,940,500,000,000,000,000,000,000,000,000;342649681.992963622574283052;306.32347557;4081.235313457451411803;17287963.282723551696392406;51863.889848170655089177;137;0.07555119;0.07570726;0.07439378;0.07555119
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18954;11/23/2021, 8:00:00 AM;1637625600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;726,638,854,789,028,500;28,824,309,019,187,115,000,000,000,000,000,000;0.07555119;13.236057426786476341;256,100;14,964,390,555,682,154,000,000,000,000,000;2,198,758,604,740,780,000,000,000,000,000,000,000,000,000;348942386.340432144672138737;655.67169428;8850.004093215928980856;37519996.180865815196460768;112559.988542597445589382;141;0.07274874;0.07572146;0.07274874;0.07274874
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18953;11/22/2021, 8:00:00 AM;1637539200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;828,140,880,683,861,500;29,406,310,196,242,520,000,000,000,000,000,000;0.07259021;13.775960878294857954;256,500;14,893,164,519,967,146,000,000,000,000,000;2,196,634,472,893,546,400,000,000,000,000,000,000,000,000;333844693.142054567794887567;349.07172185;4792.836181850740934885;20082656.752362615715404107;60247.970257087847146212;105;0.07292178;0.0732141;0.07254697;0.07292178
